experiment,id,block,seedlot,tag,ht.12.prev,ht.11.prev,d.12.prev,sc.prev,hc.prev,tc.prev,vc.prev,vh.prev,needle.length,unmeasurable.prob.prev,inaccessible.prob.prev,browsed.prob.prev,forked.prob.prev,missing.prob.prev,dead.prob.prev,underobj.prob.prev,broken.prob.prev,dieback.prob.prev,uncertain.prob.prev,shrub.choke.prob.prev,yellow.prob.prev,bud burst.prob.prev,misc.prob.prev,comment.prev,ht.15,ht.14,ht.13,ht.12,d.15,sc,hc,vh,unmeasureable.prob.curr,inaccessible.prob.curr,browsed.prob.curr,forked.prob.curr,missing.prob.curr,dead.prob.curr,under.prob.curr,broken.prob.curr,dieback.prob.curr,uncertain.prob.curr,shrub.choke.prob.curr,yellow.prob.curr,budburst.prob.curr,mech.damage.prob.curr,frost.damage.prob.curr,supp.prob.curr,red.r.prob.curr,misc.serious.prob.curr,misc.prob.curr
BDF,20,C,E,,311,291,880,0,E,,,60,13.5,,,,,,,,,,,,,,, ,70,50,35,18,27.8,D,C,50,,,,X,,,,,,,,,,,,,,,
BDF,21,C,E,,290,220,714,D,D,,,60,18.5,,,,,,,,,,,,,,, ,84,48,36,25,22.7,F,A,100,,,,X,,,,,,,,,,,,,,,
BDF,22,C,E,,337,205,1143,0,G,,,55,20,,,,,,,,,,,,,,, ,130,69,45,29,49.1,D,D,55,,,,,,,,,,,,,,,,,,,
BDF,23,C,E,,292,226,934,0,G,,,50,19,,,,,,,,,,,,,,, ,115,68,51,25,32.1,D,E,40,,,,,,,,,,,,,X,,,,,,
BDF,24,C,E,,335,173,1007,C,G,,,50,20,,,,,,,,,,,,,,, ,130,76,51,29,42.7,F,C,60,,,,,,,,,,,,,,,,,,,
BDF,25,C,E,,271,141,714,0,G,,,60,17,,,,,,,,,,,,,,, ,102,60,40,23,39.3,C,E,40,,,,,,,,,,,,,,,,,,,
BDF,26,C,E,,325,127,648,0,G,,,65,,,,,,,,,,,,,,,, ,,,,,,E,D,60,,,,,X,,,,,,,,,,,,,,
BDF,27,C,E,,331,181,805,D,E,,,50,20,,,,,,,,,,,,,,, ,86,50.5,37,26,24.6,F,C,80,,,,X,,,,,,,,,X,,,,,,
BDF,28,C,E,,391,154,910,D,C,,,55,17,,,X,,,,,,,,,,,, ,92,53,34,20,21.7,G,A,80,,,,,,,,,,,,,,,,,,,
BDF,29,C,E,,272,161,799,0,G,,,60,17,,,,,,,,,,,,,,, ,125,75,46,25,39.7,A,E,60,,,,,,,,,,,,,,,,,,,
BDF,30,C,E,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,31,C,E,,193,131,512,C,F,,,55,20,,,,,,,,,,,,,,, ,70,38,25,13,22,E,C,90,,,,,,,,,,,,,,,,,,,
BDF,32,C,E,,185,124,558,0,G,,,60,14.5,,,,,,,,,,,,,,, ,72,37,26.5,22,23.4,D,E,40,,,,,,,,,,,,,,,,,,,
BDF,33,C,E,,257,117,574,0,F,,,55,20.5,,,,X,,,,,,,,,,, ,105,57,38,,40.7,B,D,75,,,,,,,,,,,,,,,,,,,
BDF,34,C,E,,370,191,1118,0,C,,,45,19,,,,,,,,,,,,,,, ,130,92,53,30,49.2,A,B,50,,,,,,,,,,,,,,,,,,,
BDF,35,C,E,,327,210,894,0,E,,,60,20,,,,,,,,,,,,,,, ,89.5,57,43,25,28.8,B,A,70,,,,,,,,,,,,,,,,,,,
BDF,36,C,E,,285,268,855,0,G,,,60,21,,,X,,,,,,,,,,,, ,132,77,49,26,47.1,A,F,60,,,,,,,,,,,,,,,,,,,
BDF,37,C,E,,405,154,1146,0,E,,,55,24,,,,,,,,,,,,,,, ,126,85,57,37,41.9,E,C,60,,,,,,,,,,,,,,,,,,,
BDF,38,C,E,,320,134,1006,0,F,,,80,22,,,,,,,,,,,,,,, ,122,84.5,60,31,38.6,D,C,40,,,,,,,,,,,,,X,,,,,,
BDF,39,C,E,,289,220,793,0,G,,,60,20,,,,,,,,,,,,,,, ,110,62,43,28,35.4,D,D,65,,,,,,,,,,,,,X,,,,,,
BDF,40,C,E,,340,154,896,0,E,,,60,23,,,,,,,,,,,,,,, ,127,80,52,28,45.6,A,E,35,,,,,,,,,,,,,,,,,,,
BDF,41,C,E,,409,238,1165,0,C,,,70,22,,,,,,,,,,,,,,, ,140,100,70,37,56.1,A,D,60,,,,,,,,,,,,,,,,,,,
BDF,42,C,E,,234,164,638,A,F,,,55,19,,,,,,,,,,,,,,, ,70,46,33,19,23.7,E,B,80,,,,,,,,,,,,,,,,,,,
BDF,43,C,E,,304,215,663,0,G,,,55,18,,,,,,,,,,,,,,, ,135,88,47,20,43.1,B,F,50,,,,,,,,,,,,,,,,,,,
BDF,44,C,E,,270,182,743,0,G,,,60,20,,,X,,,,,,,,,,,, ,121,80,60,30,44.1,C,D,50,,,X,,,,,,,,,,X,,,,,,
BDF,45,C,E,,271,148,839,B,E,,,65,24,,,,,,,,,,,,,,, ,121,59,30,10,39.2,D,D,65,,,,,,,,,,,,,X,,,,,,
BDF,46,C,E,,277,164,722,0,G,,,55,20,,,,,,,,,,,,,,, ,112,62,42,26,35.8,D,C,70,,,,,,,,,,,,,,,,,,,
BDF,47,C,E,,279,169,698,0,F,,,55,22,,,,,,,,,,,,,,, ,127,80,50,25.5,47.1,A,D,47,,,,,,,,,,,,,,,,,,,
BDF,48,C,E,,284,166,935,0,F,,,60,18,,,,,,,,,,,,,,, ,140,94,61,36,56.3,A,D,60,,,X,X,,,,,,,,,,,,,,,
BDF,49,C,E,,284,150,815,D,F,,,45,19.5,,,,,,,,,,,,,,, ,71,47,35,22,23.2,E,C,85,,,,,,,,,,,,,,,,,,,
BDF,1,C,W,,306,198,967,0,E,,,60,18,,,,,,,,,,,,,,, ,111.5,66,44,24,46.9,D,D,50,,,,,,,,,,,,,X,,,,,,
BDF,2,C,W,,241,151,742,0,F,,,50,19,,,,,,,,,,,,,,, ,89,53,35,22,33.9,D,E,40,,,,,,,,,,,,,,,,,,,
BDF,3,C,W,,332,224,858,0,F,,,55,22,,,,,,,,,,,,,,, ,109,65,46,29.5,35.1,B,C,35,,,,,,,,,,,,,X,,,,,,
BDF,4,C,W,,234,194,653,E,D,,,55,13.5,,,,,,,,,,,,,,, ,59.5,37,21,15.5,18.9,F,B,100,,,,,,,,,,,,,,,,,,,
BDF,5,C,W,,312,198,650,E,C,,,65,13,,,,,,,,,,,,,,, ,77,57,41,26,13.9,H,A,100,,,,,,,,,,,X,,,,,,,,
BDF,6,C,W,,227,181,620,F,A,,,55,12,,,,,,,,,,,,,,, ,30.5,18,15,13,6.5,H,A,120,,,,,,,,,,,X,,,,,,,,
BDF,7,C,W,,243,161,662,E,E,,,50,,,,,,,,,,,,,,,, ,,,,,,F,C,130,,,,,,X,,,,,X,,,,,,,,
BDF,8,C,W,,240,160,714,0,E,,,50,22,,,,X,,,,,,,,,,, ,134,70,41,17,38.2,C,D,60,,,,X,,,,,,,,,,,,,,,
BDF,9,C,W,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,10,C,W,,333,216,739,D,E,,,50,14.5,,,,,,,,,,,,,,, ,?,55,38,28,20.8,F,A,70,,,,,,,,,,,,,,,,,,,
BDF,11,C,W,,307,176,940,D,D,,,50,17,,,X,,,,,,,,,,,, ,71,47,34,17,26.7,F,B,70,,,,,,,,,,,,,,,,,,,
BDF,12,C,W,,286,165,677,E,D,,,50,18.5,,,,,,,,,,,,,,, ,70.5,51,39.5,26.5,16,I,A,120,,,,,,,,,,,X,,,,,,,,
BDF,13,C,W,,264,181,639,E,B,,,45,12,,,,,,,,,,,,,,, ,46,30.5,24,20.5,11.1,H,A,100,,,,,,,,,,,X,,,,,,,,
BDF,14,C,W,,371,171,1022,E,A,,,55,15,,,,,,,,,,,,,,, ,58,39.5,30.5,,17.2,G,C,100,,,,,,,,,,,,,,,,,,,
BDF,15,C,W,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,16,C,W,,189,84,507,D,D,,,50,16,,,,X,,,,,,,,,,, ,43,33,24,13,14.4,F,A,75,,,,X,,,,,,,,,,,,,,,
BDF,17,C,W,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,18,C,W,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,19,C,W,,255,154,674,E,D,,,50,13,,,,,,,,,,,,,,, ,61,43,40,21,13.6,G,A,90,,,,,,,,,,,,,,,,,,,
BDF,20,C,W,,378,151,1077,D,C,,,55,16,,,,,,,,,,,,,,, ,65,47.5,42,32,21.6,F,A,90,,,,,,,,,,,,,,,,,,,
BDF,21,C,W,,304,203,781,D,D,,,45,10,,,,,,,,,,,,,,, ,48,30,25,16.5,14.5,F,A,70,,,,,,,,,,,,,,,,,,,
BDF,22,C,W,,292,148,856,0,B,,,40,18,,,,,,,,,,,,,,, ,48,29,24,16,19.3,F,A,70,,,X,,,,,,,,,,,,,,,,
BDF,23,C,W,,268,141,1007,D,B,,,50,12.5,,,,,,,,,,,,,,, ,57,42.5,30.5,20,22.6,A,A,0,,,,X,,,,,,,,,,,,,,,
BDF,24,C,W,,314,174,916,0,E,,,65,19,,,,,,,,,,,,,,, ,77,57,42,25,29.5,C,B,65,,,,,,,,,,,,,X,,,,,,
BDF,25,C,W,,197,159,571,E,D,,,60,18,,,,,,,,,,,,,,, ,33,18,,,9.2,G,A,80,,,X,X,,,,,,,X,,,,,,,,
BDF,26,C,W,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,27,C,W,,227,173,560,D,E,,,50,,,,,,,,,,,,,,,, ,,,,,,F,A,80,,,,,X,,,,,,X,,,,,,,,
BDF,28,C,W,,NA,NA,,,,,,NA,8.5,,,,,,,,X,,,,,,, ,22,14.5,,,11,E,A,90,,,,,,,,,,,,,,,,,,,
BDF,29,C,W,,NA,NA,,,,,,NA,,,,,,X,X,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDF,30,C,W,,231,161,689,E,E,,,65,17,,,,,,,,,,,,,,, ,42.5,40,,,12.1,G,A,110,,,,,,,,,,,X,,,,,,,,
BDF,31,C,W,,134,60,582,D,E,,,60,20,,,,,,,,,,,,,,, ,52,32,20.5,11,18.6,E,B,100,,,x,,,,,,,,,,X,,,,,,
BDF,32,C,W,,331,162,829,E,D,,,50,14.5,,,,,,,,,,,,,,, ,89.5,71.5,50,30.5,14.2,I,A,90,,,,,,,,,,,,,,,,,,,
BDF,33,C,W,,173,103,473,E,E,,,55,17,,,,,,,,,,,,,,, ,54.5,45,30,,11,E,B,100,,,,,,,,,,,X,,,,,,,,
BDF,34,C,W,,244,155,573,E,B,,,50,14,,,,,,,,,,,,,,, ,40.5,29.5,,,11.5,F,A,70,,,,,,,,,,,X,,,,,,,,
BDF,35,C,W,,204,119,583,C,E,,,55,11.5,,,,,,,,,,,,,,, ,30,20,17.5,,10.6,G,A,90,,,,,,,,,,,,,,,,,,,
BDF,36,C,W,,205,141,594,C,F,,,50,14.5,,,,,,,,,,,,,,, ,54,34,25,17,15.2,F,A,100,,,,,,,,,,,X,,,,,,,,
BDF,37,C,W,,235,144,668,D,E,,,50,20,,,,,,,,,,,,,,, ,59,38,25,15,15.4,I,A,100,,,,,,,,,,,X,,,,,,,,
BDF,38,C,W,,212,135,606,D,F,,,50,16,,,,,,,,,,,,,,, ,50,33,28,20,15.7,G,B,100,,,,,,,,,,,,,,,,,,,
BDF,39,C,W,,214,102,651,D,E,,,50,16,,,,,,,,,,,,,,, ,54,41,33,21,14.3,E,B,80,,,,,,,,,,,,,,,,,,,
BDF,40,C,W,,256,153,710,E,E,,,45,16,,,,,,,,,,,,,,, ,58,45,37,22,16.5,G,A,75,,,,,,,,,,,,,,,,,,,
BDF,41,C,W,,263,220,600,D,E,,,55,15,,,,,,,,,,,,,,, ,31,23,,,8.5,G,A,100,,,,,,,,,,,X,,,,,,,,
BDF,42,C,W,,284,182,473,A,F,,,55,,,,,,,,,,,,,,,, ,,,,,,I,A,80,,,,,X,,,,,,X,,,,,,,,
BDF,43,C,W,,228,165,558,F,D,,,55,9,,,,,,,,,,,,,,, ,42,32.5,26,21,9.4,I,A,120,,,,,,,,,,,X,,,,,,,,
BDF,44,C,W,,229,150,502,E,E,,,40,14.5,,,,,,,,,,,,,,, ,49,29.5,20.5,16,10.3,F,B,90,,,,,,,,,,,,,,,,,,,
BDF,45,C,W,,198,105,451,F,C,,,50,14,,,,,,,,,,,,,,, ,33,23,16,9,8.3,I,A,100,,,,,,,,,,,X,,,,,,,,
BDF,46,C,W,,240,154,537,E,E,,,50,13,,,,,,,,,,,,,,, ,49,34,27,20,10.7,H,A,85,,,,,,,,,,,X,,,,,,,,
BDF,47,C,W,,236,170,640,E,E,,,35,14,,,,,,,,,,,,,,, ,43,30,14,,11.7,H,A,85,,,,,,,,,,,X,,,,,,,,
BDF,48,C,W,,165,110,494,E,D,,,50,11,,,,,,,,,,,,,,, ,18.5,16,,,7.3,H,A,80,,,,,,,,,,,X,,,,,,,,
BDF,49,C,W,,214,152,574,E,D,,,50,12,,,,,,,,,,,,,,, ,34.5,24.5,21.5,,9.2,H,A,80,,,,,,,,,,,,,,,,,,,
KNF, 0-0,1,DF2500,,177,124,412,,,,,55,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 1-1,1,DF2500,,534,443,865,,,,,60,,,,,,,,,,,,,,,,,77.5,64,56,45,15.6,D,C,50,,,,,,,,,,,,,,,,,,,
KNF, 1-2,1,DF2500,,452,395,669,,,,,250,,,,,,,,,,,,,,,,,59.5,51,42,,9.5,F,B,150,,,X,,,,X,,,,,,,,,,,,
KNF, 1-3,1,DF2500,,382,275,728,,,,,150,,,,,,,,,,,,,,,,,99,67,40,,11.9,F,E,150,,,,,,,,,,,,,,,,,,,
KNF, 1-4,1,DF2500,,371,301,750,,,,,65,,,,,,,,,,,,,,,,,47,29.5,20,,10.7,F,E,90,,,X,X,,,,,,,,,,,,,,,
KNF, 2-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-2,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-3,1,DF2500,,389,300,655,,,,,200,,,,,,,,,,,,,,,,,67,58,47,36,12.8,E,C,80,,,,,,,,,,,,,,,,,,,
KNF, 2-4,1,DF2500,,364,287,726,,,,,150,,,,,,,,,,,,,,,,,47,37,32,,10.5,F,D,110,,,X,,,,,,,,,,,,,,,,
KNF, 3-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-2,1,DF2500,,412,370,727,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 3-3,1,DF2500,,339,212,568,,,,,130,,,,,,,,,,,,,,,,,77,54,41,,16,E,C,80,,,,,,,,,,,,,,,,,,,
KNF, 3-4,1,DF2500,,166,110,225,,,,,200,,,,,,,,,,,,,,,,,36,23,17,12.5,8.5,E,E,70,,,,,,,,,,,,,,,,,,,
KNF, 4-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 4-2,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 4-3,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 4-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-2,1,DF2500,,307,250,795,,,,,150,,,,,,,,,,,,,,,,,43,37,32,,13,E,C,160,,,,,,,,,,,,,,,,,,,
KNF, 5-3,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-2,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-3,1,DF2500,,365,272,748,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-4,1,DF2500,,215,205,752,,,,,200,,,,,,,,,,,,,,,,,45,24.5,18,,15.8,E,E,50,,,X,X,,,,,,,,,,,,,,,
KNF, 7-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-2,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-3,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-2,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-3,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-2,1,DF2500,,331,240,752,,,,,60,,,,,,,,,,,,,,,,,68.5,53,40,34,15.6,D,C,95,,,,,,,,,,,,,,,,,,,
KNF, 9-3,1,DF2500,,312,230,895,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 9-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-1,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-2,1,DF2500,,422,260,558,,,,,80,,,,,,,,,,,,,,,,,80,59,48,,9.5,G,D,120,,,,X,,,,,,,,,,,,,,,
KNF, 10-3,1,DF2500,,477,452,835,,,,,70,,,,,,,,,,,,,,,,,31,28,22.5,18,11.7,E,E,100,,,,,,,,,,,,,,X,X,,,,
KNF, 10-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-1,1,DF2500,,291,243,705,,,,,45,,,,,,,,,,,,,,,,,54.5,42.5,35.5,30.5,9.1,F,C,70,,,,,,,,,,,,,,,,,,,
KNF, 11-2,1,DF2500,,297,255,789,,,,,50,,,,,,,,,,,,,,,,,27,17,,,5.6,E,C,100,,,X,,,,,,,,,,,,,,,,
KNF, 11-3,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-4,1,DF2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-1,1,DF2500,,332,322,717,,,,,70,,,,X,,,,,,,,,,,,,51,41,36,28,12.7,E,E,60,,,,,,,,,,,,,,,,,,,
KNF, 12-2,1,DF2500,,287,260,1007,,,,,70,,,,,,,,,,,,,,,,,51,37.5,28,,11.4,E,C,130,,,,X,,,,,,,,,,,,,,,diameter of larger stem
KNF, 12-3,1,DF2500,,295,265,628,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 12-4,1,DF2500,,417,283,785,,,,,70,,,,,,,,,,,,,,,,,95,66.5,43.5,,17.3,F,D,120,,,X,,,,,,,,,,,,,,,,
KNF, 0-0,1,DF3500,,375,342,1035,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-1,1,DF3500,,260,241,863,,,,,50,,,,,,,,,,,,,,,,,76.5,56,31,24,20.5,F,E,70,,,,,,,,,,,,,,,,,,,
KNF, 1-2,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-4,1,DF3500,,271,176,552,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 2-1,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-2,1,DF3500,,276,219,643,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 2-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-1,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-2,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,52,33,,10.8,F,E,90,,,,,,,,X,,,,,,,,,,,,
KNF, 3-3,1,DF3500,,188,178,600,,,,,20,,,,,,,,,,,,,,,,,27,24,19,10.4,D,F,55,,,,X,,,,,,,,,,,,,,,,
KNF, 3-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 4-1,1,DF3500,,398,328,437,,,,,60,,,,,,,,,,,,,,,,,58.5,32,,,15.5,F,D,90,,,X,X,,,,,,,,,,,,,,,
KNF, 4-2,1,DF3500,,255,86,455,,,,,70,,,,,,,,,,,,,,,,,50,44.5,24.5,,12.7,E,D,50,,,,,,,,,,,,,,,,,,,
KNF, 4-3,1,DF3500,,310,215,568,,,,,40,,,,,,,,,,,,,,,,,39,30,25,,11.6,E,E,100,,,X,,,,,,,,,,,,,,,,
KNF, 4-4,1,DF3500,,188,159,464,,,,,55,,,,,,,,,,,,,,,,,40,27.5,22,18,7.4,E,E,100,,,,,,,,,,,,,,,,,,,
KNF, 5-1,1,DF3500,,400,226,1029,,,,,65,,,,,,,,,,,,,,,,,50,31,,,19.8,E,C,50,,,X,X,,,,,,,,,,,,,,,
KNF, 5-2,1,DF3500,,352,281,979,,,,,70,,,,,,,,,,,,,,,,,54,39,30,,16.4,E,E,85,,,X,,,,,,,,,,,,,,,,
KNF, 5-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-4,1,DF3500,,219,157,756,,,,,45,,,,,,,,,,,,,,,,,74,55.5,31,,19.4,E,E,120,,,,,,,X,,,,,,,,,,,,
KNF, 6-1,1,DF3500,,342,249,849,,,,,70,,,,,,,,,,,,,,,,,57,41,30,,19.9,D,B,70,,,X,,,,,,,,,,,,,,,,
KNF, 6-2,1,DF3500,,504,370,1066,,,,,60,,,,,,,,,,,,,,,,,121,88,57,,29.1,E,D,105,,,,,,,,,,,,,,,,,,,
KNF, 6-3,1,DF3500,,304,261,747,,,,,60,,,,,,,,,,,,,,,,,37,,,,12,E,E,85,,,X,,,,,,,,,,,,,,,,
KNF, 6-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-1,1,DF3500,,278,245,866,,,,,35,,,,X,,,,,,,,,,,,,54,43,30,,18.9,D,D,75,,,,,,,,,,,,,,,,,,,
KNF, 7-2,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-4,1,DF3500,,315,262,680,,,,,50,,,,,,,,,,,,,,,,,55,42,33,,12.9,G,E,,,,,,,,,,,,,,,,,,,,
KNF, 8-1,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-2,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-1,1,DF3500,,270,239,644,,,,,45,,,,,,,,,,,,,,,,,51,44,23.5,,16.7,E,D,75,,,X,,,,,,,,,,,,,,,,
KNF, 9-2,1,DF3500,,330,292,775,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 9-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-1,1,DF3500,,322,287,672,,,,,200,,,,,,,,,,,,,,,,,77,51,37.5,32,17.5,F,F,180,,,,,,,,,,,,,,,,,,,
KNF, 10-2,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-1,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-2,1,DF3500,,350,232,645,,,,,200,,,,,,,,,,,,,,,,,52,38,32,,11.3,F,E,55,,,X,,,,,,,,,,,,,,,,
KNF, 11-3,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-4,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-1,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-2,1,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
